user_id,step,event_date
1627,KYC Verification,10-03-2026
1628,App Install,17-03-2026
1629,App Install,03-03-2026
1629,Signup,04-03-2026
1629,KYC Verification,06-03-2026
1629,First Transaction,07-03-2026
1629,Loan Application,10-03-2026
1629,Loan Approved,12-03-2026
1630,App Install,10-03-2026
1630,Signup,11-03-2026
1630,KYC Verification,14-03-2026
1630,First Transaction,17-03-2026
1630,Loan Application,18-03-2026
1631,App Install,04-07-2026
1631,Signup,06-07-2026
1631,KYC Verification,08-07-2026
1631,First Transaction,12-07-2026
1632,App Install,21-05-2026
1633,App Install,27-05-2026
1633,Signup,28-05-2026
1633,KYC Verification,30-05-2026
1633,First Transaction,04-06-2026
1634,App Install,13-05-2026
1634,Signup,13-05-2026
1635,App Install,22-05-2026
1636,App Install,09-04-2026
1636,Signup,09-04-2026
1637,App Install,06-04-2026
1638,App Install,16-03-2026
1638,Signup,17-03-2026
1638,KYC Verification,17-03-2026
1639,App Install,22-04-2026
1639,Signup,22-04-2026
1639,KYC Verification,25-04-2026
1639,First Transaction,27-04-2026
1640,App Install,14-07-2026
1640,Signup,16-07-2026
1641,App Install,09-03-2026
1641,Signup,11-03-2026
1642,App Install,05-04-2026
1642,Signup,07-04-2026
1642,KYC Verification,08-04-2026
1642,First Transaction,09-04-2026
1643,App Install,16-05-2026
1643,Signup,17-05-2026
1643,KYC Verification,18-05-2026
1644,App Install,01-06-2026
1644,Signup,03-06-2026
1644,KYC Verification,03-06-2026
1644,First Transaction,08-06-2026
1644,Loan Application,13-06-2026
1644,Loan Approved,20-06-2026
1645,App Install,15-05-2026
1645,Signup,16-05-2026
1645,KYC Verification,16-05-2026
1645,First Transaction,17-05-2026
1646,App Install,28-04-2026
1646,Signup,30-04-2026
1647,App Install,07-06-2026
1647,Signup,08-06-2026
1648,App Install,12-07-2026
1648,Signup,13-07-2026
1649,App Install,08-06-2026
1649,Signup,08-06-2026
1649,KYC Verification,10-06-2026
1649,First Transaction,14-06-2026
1649,Loan Application,16-06-2026
1649,Loan Approved,21-06-2026
1650,App Install,21-07-2026
1650,Signup,23-07-2026
1650,KYC Verification,25-07-2026
1651,App Install,06-05-2026
1651,Signup,06-05-2026
1651,KYC Verification,08-05-2026
1651,First Transaction,09-05-2026
1651,Loan Application,12-05-2026
1651,Loan Approved,13-05-2026
1652,App Install,14-04-2026
1652,Signup,14-04-2026
1652,KYC Verification,17-04-2026
1652,First Transaction,20-04-2026
1653,App Install,28-04-2026
1654,App Install,04-03-2026
1655,App Install,08-07-2026
1656,App Install,27-03-2026
1656,Signup,27-03-2026
1656,KYC Verification,28-03-2026
1656,First Transaction,02-04-2026
1656,Loan Application,06-04-2026
1657,App Install,28-05-2026
1658,App Install,27-05-2026
1658,Signup,28-05-2026
1659,App Install,17-07-2026
1659,Signup,18-07-2026
1659,KYC Verification,21-07-2026
1659,First Transaction,26-07-2026
1660,App Install,30-05-2026
1660,Signup,31-05-2026
1660,KYC Verification,01-06-2026
1661,App Install,21-05-2026
1661,Signup,22-05-2026
1662,App Install,23-07-2026
1663,App Install,07-06-2026
1664,App Install,08-03-2026
1664,Signup,10-03-2026
1664,KYC Verification,11-03-2026
1664,First Transaction,16-03-2026
1665,App Install,07-07-2026
1666,App Install,27-07-2026
1666,Signup,28-07-2026
1666,KYC Verification,30-07-2026
1666,First Transaction,02-08-2026
1667,App Install,04-05-2026
1667,Signup,06-05-2026
1668,App Install,05-07-2026
1669,App Install,04-03-2026
1670,App Install,04-03-2026
1670,Signup,05-03-2026
1671,App Install,13-07-2026
1671,Signup,13-07-2026
1672,App Install,20-04-2026
1672,Signup,22-04-2026
1672,KYC Verification,24-04-2026
1672,First Transaction,29-04-2026
1672,Loan Application,13-05-2026
1672,Loan Approved,18-05-2026
1673,App Install,05-03-2026
1673,Signup,07-03-2026
1674,App Install,20-07-2026
1674,Signup,21-07-2026
1675,App Install,09-03-2026
1675,Signup,09-03-2026
1676,App Install,12-05-2026
1677,App Install,20-05-2026
1677,Signup,20-05-2026
1677,KYC Verification,22-05-2026
1678,App Install,03-05-2026
1678,Signup,04-05-2026
1678,KYC Verification,06-05-2026
1678,First Transaction,10-05-2026
1679,App Install,05-06-2026
1680,App Install,16-05-2026
1681,App Install,26-05-2026
1681,Signup,27-05-2026
1682,App Install,09-07-2026
1682,Signup,11-07-2026
1683,App Install,17-04-2026
1683,Signup,19-04-2026
1684,App Install,11-05-2026
1685,App Install,22-03-2026
1685,Signup,22-03-2026
1686,App Install,16-03-2026
1686,Signup,18-03-2026
1686,KYC Verification,21-03-2026
1686,First Transaction,24-03-2026
1687,App Install,29-06-2026
1687,Signup,29-06-2026
1687,KYC Verification,29-06-2026
1687,First Transaction,01-07-2026
1688,App Install,09-03-2026
1689,App Install,30-04-2026
1689,Signup,30-04-2026
1689,KYC Verification,02-05-2026
1690,App Install,16-04-2026
1691,App Install,07-05-2026
1691,Signup,08-05-2026
1691,KYC Verification,09-05-2026
1692,App Install,28-05-2026
1693,App Install,04-03-2026
1693,Signup,06-03-2026
1693,KYC Verification,06-03-2026
1693,First Transaction,07-03-2026
1694,App Install,16-04-2026
1695,App Install,13-03-2026
1695,Signup,15-03-2026
1695,KYC Verification,16-03-2026
1696,App Install,03-07-2026
1696,Signup,03-07-2026
1697,App Install,09-04-2026
1697,Signup,11-04-2026
1697,KYC Verification,12-04-2026
1697,First Transaction,13-04-2026
1698,App Install,02-07-2026
1698,Signup,03-07-2026
1698,KYC Verification,04-07-2026
1698,First Transaction,05-07-2026
1699,App Install,23-04-2026
1699,Signup,24-04-2026
1700,App Install,18-05-2026
1700,Signup,19-05-2026
1700,KYC Verification,19-05-2026
1700,First Transaction,24-05-2026
1701,App Install,03-07-2026
1702,App Install,26-04-2026
1702,Signup,27-04-2026
1703,App Install,21-04-2026
1703,Signup,23-04-2026
1703,KYC Verification,23-04-2026
1704,App Install,15-05-2026
1705,App Install,24-04-2026
1705,Signup,25-04-2026
1706,App Install,29-03-2026
1706,Signup,30-03-2026
1707,App Install,03-06-2026
1707,Signup,03-06-2026
1707,KYC Verification,05-06-2026
1707,First Transaction,09-06-2026
1707,Loan Application,18-06-2026
1707,Loan Approved,23-06-2026
1708,App Install,08-04-2026
1708,Signup,08-04-2026
1708,KYC Verification,10-04-2026
1708,First Transaction,11-04-2026
1709,App Install,14-06-2026
1710,App Install,09-07-2026
1711,App Install,02-07-2026
1712,App Install,30-05-2026
1712,Signup,31-05-2026
1713,App Install,13-06-2026
1714,App Install,21-06-2026
1715,App Install,27-03-2026
1715,Signup,29-03-2026
1716,App Install,26-07-2026
1716,Signup,26-07-2026
1717,App Install,22-04-2026
1718,App Install,09-03-2026
1718,Signup,09-03-2026
1718,KYC Verification,09-03-2026
1719,App Install,07-07-2026
1719,Signup,08-07-2026
1719,KYC Verification,08-07-2026
1719,First Transaction,09-07-2026
1719,Loan Application,18-07-2026
1719,Loan Approved,21-07-2026
1720,App Install,13-06-2026
1720,Signup,13-06-2026
1720,KYC Verification,15-06-2026
1720,First Transaction,19-06-2026
1720,Loan Application,22-06-2026
1720,Loan Approved,25-06-2026
1721,App Install,31-07-2026
1722,App Install,25-05-2026
1722,Signup,25-05-2026
1722,KYC Verification,28-05-2026
1722,First Transaction,31-05-2026
1722,Loan Application,10-06-2026
1722,Loan Approved,15-06-2026
1723,App Install,10-06-2026
1723,Signup,10-06-2026
1723,KYC Verification,12-06-2026
1723,First Transaction,14-06-2026
1723,Loan Application,17-06-2026
1723,Loan Approved,23-06-2026
1724,App Install,03-05-2026
1724,Signup,04-05-2026
1724,KYC Verification,05-05-2026
1725,App Install,20-07-2026
1726,App Install,27-05-2026
1726,Signup,29-05-2026
1726,KYC Verification,29-05-2026
1726,First Transaction,30-05-2026
1727,App Install,23-07-2026
1727,Signup,24-07-2026
1727,KYC Verification,25-07-2026
1727,First Transaction,28-07-2026
1728,App Install,01-03-2026
1728,Signup,03-03-2026
1729,App Install,14-07-2026
1729,Signup,16-07-2026
1730,App Install,07-06-2026
1730,Signup,07-06-2026
1730,KYC Verification,09-06-2026
1730,First Transaction,14-06-2026
1730,Loan Application,28-06-2026
1731,App Install,10-07-2026
1731,Signup,12-07-2026
1732,App Install,05-04-2026
1732,Signup,06-04-2026
1732,KYC Verification,06-04-2026
1732,First Transaction,08-04-2026
1733,App Install,05-03-2026
1734,App Install,02-06-2026
1734,Signup,04-06-2026
1734,KYC Verification,05-06-2026
1734,First Transaction,06-06-2026
1735,App Install,25-03-2026
1735,Signup,25-03-2026
1735,KYC Verification,28-03-2026
1735,First Transaction,31-03-2026
1735,Loan Application,08-04-2026
1736,App Install,23-06-2026
1736,Signup,23-06-2026
1736,KYC Verification,26-06-2026
1736,First Transaction,29-06-2026
1736,Loan Application,01-07-2026
1737,App Install,13-05-2026
1737,Signup,15-05-2026
1738,App Install,13-06-2026
1739,App Install,14-06-2026
1739,Signup,16-06-2026
1740,App Install,30-03-2026
1740,Signup,01-04-2026
1740,KYC Verification,02-04-2026
1741,App Install,06-03-2026
1741,Signup,06-03-2026
1741,KYC Verification,08-03-2026
1742,App Install,14-04-2026
1743,App Install,17-06-2026
1743,Signup,17-06-2026
1743,KYC Verification,20-06-2026
1743,First Transaction,21-06-2026
1744,App Install,06-07-2026
1744,Signup,08-07-2026
1745,App Install,01-03-2026
1746,App Install,14-06-2026
1747,App Install,09-06-2026
1748,App Install,30-06-2026
1749,App Install,14-05-2026
1749,Signup,15-05-2026
1749,KYC Verification,16-05-2026
1750,App Install,15-04-2026
1750,Signup,17-04-2026
1750,KYC Verification,20-04-2026
1750,First Transaction,23-04-2026
1751,App Install,09-06-2026
1751,Signup,09-06-2026
1751,KYC Verification,11-06-2026
1751,First Transaction,13-06-2026
1752,App Install,20-04-2026
1753,App Install,10-04-2026
1754,App Install,21-06-2026
1754,Signup,21-06-2026
1754,KYC Verification,23-06-2026
1754,First Transaction,28-06-2026
1755,App Install,25-04-2026
1755,Signup,25-04-2026
1755,KYC Verification,26-04-2026
1755,First Transaction,29-04-2026
1756,App Install,09-04-2026
1757,App Install,07-03-2026
1757,Signup,09-03-2026
1757,KYC Verification,10-03-2026
1757,First Transaction,12-03-2026
1758,App Install,27-03-2026
1759,App Install,13-07-2026
1759,Signup,15-07-2026
1759,KYC Verification,17-07-2026
1759,First Transaction,20-07-2026
1760,App Install,31-07-2026
1761,App Install,23-06-2026
1762,App Install,15-05-2026
1763,App Install,22-06-2026
1763,Signup,23-06-2026
1764,App Install,22-04-2026
1764,Signup,24-04-2026
1764,KYC Verification,25-04-2026
1764,First Transaction,27-04-2026
1764,Loan Application,02-05-2026
1764,Loan Approved,08-05-2026
1765,App Install,08-06-2026
1765,Signup,10-06-2026
1765,KYC Verification,13-06-2026
1765,First Transaction,18-06-2026
1765,Loan Application,23-06-2026
1765,Loan Approved,28-06-2026
1766,App Install,16-04-2026
1766,Signup,17-04-2026
1766,KYC Verification,19-04-2026
1766,First Transaction,21-04-2026
1766,Loan Application,25-04-2026
1766,Loan Approved,30-04-2026
1767,App Install,21-06-2026
1767,Signup,22-06-2026
1767,KYC Verification,23-06-2026
1767,First Transaction,28-06-2026
1767,Loan Application,02-07-2026
1767,Loan Approved,04-07-2026
1768,App Install,03-06-2026
1769,App Install,25-07-2026
1770,App Install,01-03-2026
1770,Signup,03-03-2026
1770,KYC Verification,04-03-2026
1770,First Transaction,09-03-2026
1771,App Install,14-05-2026
1772,App Install,10-04-2026
1772,Signup,12-04-2026
1773,App Install,12-04-2026
1774,App Install,09-03-2026
1774,Signup,10-03-2026
1774,KYC Verification,12-03-2026
1775,App Install,19-07-2026
1775,Signup,19-07-2026
1776,App Install,19-05-2026
1776,Signup,19-05-2026
1776,KYC Verification,19-05-2026
1777,App Install,12-03-2026
1777,Signup,13-03-2026
1778,App Install,23-05-2026
1778,Signup,24-05-2026
1778,KYC Verification,27-05-2026
1778,First Transaction,30-05-2026
1779,App Install,27-05-2026
1779,Signup,29-05-2026
1780,App Install,07-06-2026
1780,Signup,08-06-2026
1781,App Install,03-07-2026
1781,Signup,03-07-2026
1781,KYC Verification,04-07-2026
1782,App Install,09-03-2026
1782,Signup,10-03-2026
1783,App Install,13-06-2026
1784,App Install,06-06-2026
1784,Signup,07-06-2026
1784,KYC Verification,09-06-2026
1784,First Transaction,13-06-2026
1784,Loan Application,18-06-2026
1785,App Install,04-07-2026
1785,Signup,05-07-2026
1785,KYC Verification,08-07-2026
1786,App Install,04-05-2026
1786,Signup,05-05-2026
1786,KYC Verification,07-05-2026
1786,First Transaction,08-05-2026
1787,App Install,18-06-2026
1787,Signup,18-06-2026
1788,App Install,01-03-2026
1788,Signup,01-03-2026
1788,KYC Verification,02-03-2026
1788,First Transaction,05-03-2026
1788,Loan Application,12-03-2026
1788,Loan Approved,14-03-2026
1789,App Install,04-03-2026
1789,Signup,04-03-2026
1789,KYC Verification,05-03-2026
1789,First Transaction,06-03-2026
1790,App Install,26-06-2026
1790,Signup,26-06-2026
1791,App Install,24-05-2026
1791,Signup,25-05-2026
1792,App Install,10-07-2026
1792,Signup,11-07-2026
1792,KYC Verification,11-07-2026
1792,First Transaction,15-07-2026
1792,Loan Application,16-07-2026
1793,App Install,23-07-2026
1793,Signup,24-07-2026
1793,KYC Verification,25-07-2026
1793,First Transaction,26-07-2026
1794,App Install,10-06-2026
1795,App Install,19-05-2026
1796,App Install,27-03-2026
1796,Signup,29-03-2026
1796,KYC Verification,01-04-2026
1797,App Install,16-06-2026
1797,Signup,18-06-2026
1797,KYC Verification,20-06-2026
1797,First Transaction,24-06-2026
1798,App Install,07-03-2026
1798,Signup,09-03-2026
1798,KYC Verification,10-03-2026
1798,First Transaction,11-03-2026
1799,App Install,05-05-2026
1799,Signup,06-05-2026
1799,KYC Verification,07-05-2026
1799,First Transaction,10-05-2026
1800,App Install,01-06-2026
1800,Signup,03-06-2026
1800,KYC Verification,05-06-2026
1800,First Transaction,10-06-2026
1801,App Install,23-04-2026
1801,Signup,24-04-2026
1802,App Install,29-04-2026
1802,Signup,29-04-2026
1802,KYC Verification,02-05-2026
1803,App Install,29-04-2026
1803,Signup,01-05-2026
1804,App Install,23-06-2026
1804,Signup,23-06-2026
1804,KYC Verification,24-06-2026
1804,First Transaction,25-06-2026
1805,App Install,11-06-2026
1806,App Install,24-03-2026
1806,Signup,26-03-2026
1806,KYC Verification,26-03-2026
1806,First Transaction,31-03-2026
1806,Loan Application,06-04-2026
1807,App Install,05-07-2026
1807,Signup,05-07-2026
1807,KYC Verification,07-07-2026
1807,First Transaction,08-07-2026
1807,Loan Application,19-07-2026
1807,Loan Approved,21-07-2026
1808,App Install,06-05-2026
1808,Signup,07-05-2026
1808,KYC Verification,09-05-2026
1808,First Transaction,11-05-2026
1809,App Install,06-04-2026
1810,App Install,17-06-2026
1810,Signup,17-06-2026
1811,App Install,05-07-2026
1811,Signup,06-07-2026
1811,KYC Verification,07-07-2026
1811,First Transaction,11-07-2026
1812,App Install,14-05-2026
1812,Signup,15-05-2026
1813,App Install,12-05-2026
1813,Signup,14-05-2026
1813,KYC Verification,15-05-2026
1813,First Transaction,18-05-2026
1814,App Install,30-06-2026
1814,Signup,02-07-2026
1814,KYC Verification,03-07-2026
1814,First Transaction,08-07-2026
1815,App Install,14-07-2026
1815,Signup,14-07-2026
1815,KYC Verification,17-07-2026
1815,First Transaction,19-07-2026
1816,App Install,15-04-2026
1816,Signup,17-04-2026
1816,KYC Verification,20-04-2026
1817,App Install,18-06-2026
1817,Signup,20-06-2026
1817,KYC Verification,20-06-2026
1818,App Install,04-03-2026
1818,Signup,05-03-2026
1818,KYC Verification,06-03-2026
1819,App Install,10-06-2026
1819,Signup,10-06-2026
1819,KYC Verification,13-06-2026
1819,First Transaction,17-06-2026
1819,Loan Application,26-06-2026
1820,App Install,15-04-2026
1820,Signup,16-04-2026
1820,KYC Verification,19-04-2026
1820,First Transaction,22-04-2026
1821,App Install,11-07-2026
1821,Signup,11-07-2026
1821,KYC Verification,12-07-2026
1821,First Transaction,17-07-2026
1821,Loan Application,24-07-2026
1822,App Install,17-07-2026
1822,Signup,18-07-2026
1822,KYC Verification,21-07-2026
1823,App Install,08-03-2026
1824,App Install,31-05-2026
1824,Signup,01-06-2026
1824,KYC Verification,02-06-2026
1825,App Install,10-07-2026
1826,App Install,26-03-2026
1826,Signup,27-03-2026
1826,KYC Verification,27-03-2026
1826,First Transaction,28-03-2026
1826,Loan Application,04-04-2026
1826,Loan Approved,08-04-2026
1827,App Install,03-03-2026
1827,Signup,05-03-2026
1827,KYC Verification,05-03-2026
1827,First Transaction,10-03-2026
1828,App Install,25-05-2026
1828,Signup,26-05-2026
1829,App Install,17-07-2026
1829,Signup,18-07-2026
1829,KYC Verification,20-07-2026
1830,App Install,22-03-2026
1831,App Install,03-03-2026
1831,Signup,04-03-2026
1831,KYC Verification,06-03-2026
1831,First Transaction,09-03-2026
1832,App Install,06-03-2026
1833,App Install,14-07-2026
1833,Signup,15-07-2026
1833,KYC Verification,17-07-2026
1833,First Transaction,21-07-2026
1833,Loan Application,30-07-2026
1833,Loan Approved,01-08-2026
1834,App Install,08-07-2026
1834,Signup,08-07-2026
1835,App Install,06-07-2026
1835,Signup,07-07-2026
1836,App Install,10-04-2026
1836,Signup,11-04-2026
1836,KYC Verification,11-04-2026
1836,First Transaction,14-04-2026
1837,App Install,05-07-2026
1838,App Install,26-07-2026
1838,Signup,26-07-2026
1839,App Install,12-06-2026
1839,Signup,13-06-2026
1839,KYC Verification,15-06-2026
1839,First Transaction,20-06-2026
1840,App Install,23-07-2026
1841,App Install,18-05-2026
1841,Signup,19-05-2026
1841,KYC Verification,22-05-2026
1842,App Install,21-05-2026
1842,Signup,23-05-2026
1842,KYC Verification,25-05-2026
1842,First Transaction,27-05-2026
1843,App Install,22-03-2026
1843,Signup,23-03-2026
1843,KYC Verification,24-03-2026
1843,First Transaction,29-03-2026
1844,App Install,07-03-2026
1845,App Install,29-06-2026
1845,Signup,01-07-2026
1846,App Install,12-06-2026
1846,Signup,13-06-2026
1847,App Install,27-03-2026
1847,Signup,28-03-2026
1847,KYC Verification,31-03-2026
1847,First Transaction,03-04-2026
1847,Loan Application,11-04-2026
1847,Loan Approved,14-04-2026
1848,App Install,25-04-2026
1849,App Install,16-05-2026
1849,Signup,17-05-2026
1849,KYC Verification,18-05-2026
1849,First Transaction,21-05-2026
1850,App Install,31-05-2026
1850,Signup,01-06-2026
1851,App Install,31-05-2026
1851,Signup,01-06-2026
1851,KYC Verification,03-06-2026
1851,First Transaction,07-06-2026
1851,Loan Application,18-06-2026
1851,Loan Approved,25-06-2026
1852,App Install,07-04-2026
1853,App Install,28-06-2026
1853,Signup,29-06-2026
1853,KYC Verification,02-07-2026
1853,First Transaction,04-07-2026
1854,App Install,14-03-2026
1854,Signup,15-03-2026
1855,App Install,25-06-2026
1856,App Install,14-05-2026
1856,Signup,15-05-2026
1856,KYC Verification,16-05-2026
1856,First Transaction,19-05-2026
